Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,ICommandRoutingParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IConfigurationElements,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SITEWHERE_COMMUNITY_NS; SITEWHERE_ENTERPRISE_NS; SITEWHERE_CE_TENANT_NS; CONFIGURATION; TENANT_CONFIGURATION
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IConfigurationParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IDatastoreParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IDeviceCommunicationParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IDeviceServicesParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IDeviceServicesParser.SymbolGenerators,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IEventProcessingParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IEventSourcesParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IEventSourcesParser.BinaryDecoders,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IEventSourcesParser.StringDecoders,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IEventSourcesParser.BinarySocketInteractionHandlers,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IEventSourcesParser.CompositeDecoderMetadataExtractorElements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IEventSourcesParser.CompositeDecoderChoiceElements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IEventSourcesParser.Deduplicators,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IGlobalsParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IInboundProcessingChainParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IInboundProcessingStrategyParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IOutboundProcessingChainParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IOutboundProcessingChainParser.Filters,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IOutboundProcessingChainParser.Multicasters,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IOutboundProcessingChainParser.RouteBuilders,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,IOutboundProcessingStrategyParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,ISearchProvidersParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,ITenantConfigurationParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spring.handler,ITenantDatastoreParser.Elements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.web.mvc,MvcController,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DATA_VERSION; DATA_CURRENT_USER; DATA_AUTHORITIES; DATA_TENANT; DATA_REDIRECT; DATA_BASIC_AUTH
sitewhere-1.13.0-b85bf70,com.sitewhere.web.mvc.controllers,AdminInterfaceController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 28
sitewhere-1.13.0-b85bf70,com.sitewhere.web,SiteWhereSecurity.RestSecurityConfiguration,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.web,SiteWhereSecurity.MvcSecurityConfiguration,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.web,SiteWhereWebApplication,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.wso2.identity.ksoap2,Wso2SoapClient,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CARBON_NAMESPACE; WSO2_HOST; WSO2_PORT; WSO2_SERVICE
sitewhere-1.13.0-b85bf70,com.sitewhere.wso2.identity.scim,IScimFields,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: RESOURCES; ID; USERNAME; NAME; FAMILY_NAME; GIVEN_NAME; PROFILE_URL; EMAILS; GROUPS; DISPLAY
sitewhere-1.13.0-b85bf70,com.sitewhere.wso2.identity.scim,IWso2ScimFields,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROP_ASSET_ID; PROP_NAME; PROP_USERNAME; PROP_EMAIL_ADDRESS; PROP_PROFILE_URL
sitewhere-1.13.0-b85bf70,com.sitewhere.wso2.identity.scim,Wso2ScimAssetModule,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sitewhere-1.13.0-b85bf70,com.sitewhere.wso2.identity.ws,ObjectFactory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 65
sitewhere-1.13.0-b85bf70,com.sitewhere.wso2.identity.ws,RemoteUserStoreManagerService,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: WSDL_LOCATION; SERVICE; RemoteUserStoreManagerServiceHttpsSoap12Endpoint; RemoteUserStoreManagerServiceHttpsEndpoint; RemoteUserStoreManagerServiceHttpsSoap11Endpoint
sitewhere-1.13.0-b85bf70,com.sitewhere.wso2.identity.ws,RemoteUserStoreManagerServiceUserStoreException_Exception,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: serialVersionUID
